direction,entry_time,exit_time,entry_price,exit_price,pnl_pct,exit_type
LONG,2025-01-24 10:00:00,2025-01-26 23:05:00,105033.3,103457.8005,-1.5,SL
LONG,2025-01-30 04:00:00,2025-01-31 18:40:00,104960.7,103386.2895,-1.5,SL
SHORT,2025-02-01 10:00:00,2025-02-02 03:55:00,101710.0,99167.25,2.5,TP
SHORT,2025-02-02 05:55:00,2025-02-02 17:20:00,100211.9,97706.6025,2.5,TP
SHORT,2025-02-02 19:50:00,2025-02-03 00:40:00,98233.0,95777.175,2.5,TP
SHORT,2025-02-03 00:45:00,2025-02-03 01:40:00,96572.0,94157.7,2.5,TP
SHORT,2025-02-03 02:10:00,2025-02-03 09:00:00,94009.0,95419.135,-1.5,SL
SHORT,2025-02-03 09:15:00,2025-02-03 15:05:00,95305.3,96734.8795,-1.5,SL
SHORT,2025-02-04 04:00:00,2025-02-04 08:35:00,100646.6,98130.435,2.5,TP
SHORT,2025-02-04 11:35:00,2025-02-04 21:55:00,99125.7,96647.5575,2.5,TP
SHORT,2025-02-07 00:00:00,2025-02-07 13:40:00,96715.9,98166.63849999999,-1.5,SL
SHORT,2025-02-11 19:00:00,2025-02-12 16:55:00,95504.4,96936.96599999999,-1.5,SL
SHORT,2025-02-16 18:00:00,2025-02-18 17:30:00,96863.3,94441.7175,2.5,TP
SHORT,2025-02-18 20:00:00,2025-02-18 23:00:00,93960.6,95370.00899999999,-1.5,SL
LONG,2025-02-20 18:00:00,2025-02-21 18:10:00,98246.8,96773.098,-1.5,SL
SHORT,2025-02-21 16:00:00,2025-02-21 19:40:00,98027.6,95576.91,2.5,TP
SHORT,2025-02-21 20:00:00,2025-02-24 22:45:00,95449.9,93063.6525,2.5,TP
SHORT,2025-02-24 22:50:00,2025-02-25 07:10:00,92877.7,90555.75749999999,2.5,TP
SHORT,2025-02-25 08:00:00,2025-02-25 10:20:00,89744.2,87500.595,2.5,TP
SHORT,2025-02-25 10:30:00,2025-02-26 14:20:00,88225.7,86020.0575,2.5,TP
LONG,2025-03-02 00:00:00,2025-03-02 16:15:00,86007.5,88157.68749999999,2.5,TP
LONG,2025-03-02 18:10:00,2025-03-03 06:40:00,93371.5,91970.9275,-1.5,SL
SHORT,2025-03-03 16:00:00,2025-03-03 18:25:00,90249.9,87993.6525,2.5,TP
SHORT,2025-03-03 19:30:00,2025-03-04 01:35:00,87129.4,84951.165,2.5,TP
SHORT,2025-03-04 02:35:00,2025-03-04 17:35:00,83758.0,85014.37,-1.5,SL
SHORT,2025-03-04 20:30:00,2025-03-05 10:25:00,87942.1,89261.2315,-1.5,SL
SHORT,2025-03-08 04:00:00,2025-03-09 13:55:00,85669.7,83527.95749999999,2.5,TP
SHORT,2025-03-09 14:00:00,2025-03-09 22:25:00,83481.3,81394.2675,2.5,TP
SHORT,2025-03-09 22:35:00,2025-03-10 02:30:00,81175.7,82393.33549999999,-1.5,SL
SHORT,2025-03-10 02:55:00,2025-03-10 09:20:00,82159.4,83391.79099999998,-1.5,SL
SHORT,2025-03-10 09:35:00,2025-03-10 14:10:00,82521.0,80457.97499999999,2.5,TP
SHORT,2025-03-10 15:05:00,2025-03-10 18:50:00,80156.2,78152.295,2.5,TP
SHORT,2025-03-10 19:05:00,2025-03-10 19:30:00,77708.5,78874.12749999999,-1.5,SL
SHORT,2025-03-10 19:40:00,2025-03-11 04:15:00,78712.0,79892.68,-1.5,SL
SHORT,2025-03-11 04:55:00,2025-03-11 08:40:00,79719.4,80915.19099999999,-1.5,SL
SHORT,2025-03-11 09:55:00,2025-03-11 14:45:00,81419.9,79384.4025,2.5,TP
SHORT,2025-03-16 16:30:00,2025-03-18 13:35:00,83816.1,81720.69750000001,2.5,TP
SHORT,2025-03-18 14:00:00,2025-03-18 23:15:00,81349.1,82569.3365,-1.5,SL
LONG,2025-03-19 13:00:00,2025-03-19 22:10:00,83681.5,85773.53749999999,2.5,TP
LONG,2025-03-23 16:00:00,2025-03-24 08:15:00,85053.5,87179.8375,2.5,TP
LONG,2025-03-24 12:30:00,2025-03-26 19:05:00,87360.1,86049.6985,-1.5,SL
SHORT,2025-03-29 00:00:00,2025-03-29 11:35:00,84311.5,82203.7125,2.5,TP
SHORT,2025-03-29 11:50:00,2025-03-30 09:55:00,82203.0,83436.045,-1.5,SL
SHORT,2025-03-30 10:15:00,2025-04-01 15:10:00,83245.6,84494.284,-1.5,SL
SHORT,2025-04-02 20:00:00,2025-04-02 21:10:00,86680.6,84513.585,2.5,TP
SHORT,2025-04-02 21:50:00,2025-04-02 23:00:00,84679.3,82562.3175,2.5,TP
SHORT,2025-04-02 23:20:00,2025-04-04 07:45:00,82619.7,83858.99549999999,-1.5,SL
SHORT,2025-04-06 19:10:00,2025-04-06 23:20:00,79358.2,77374.245,2.5,TP
SHORT,2025-04-06 23:30:00,2025-04-07 01:10:00,77610.0,78774.15,-1.5,SL
SHORT,2025-04-07 01:30:00,2025-04-07 04:35:00,78907.3,76934.61750000001,2.5,TP
SHORT,2025-04-07 04:50:00,2025-04-07 06:50:00,76790.1,74870.3475,2.5,TP
SHORT,2025-04-07 07:15:00,2025-04-07 08:20:00,75228.0,76356.42,-1.5,SL
SHORT,2025-04-07 08:50:00,2025-04-07 10:30:00,76274.7,77418.82049999999,-1.5,SL
SHORT,2025-04-07 10:45:00,2025-04-07 13:55:00,77097.0,78253.45499999999,-1.5,SL
SHORT,2025-04-07 14:25:00,2025-04-07 14:50:00,78117.5,79289.2625,-1.5,SL
SHORT,2025-04-07 15:05:00,2025-04-07 22:10:00,78331.1,79506.0665,-1.5,SL
SHORT,2025-04-07 23:10:00,2025-04-08 16:35:00,79727.7,77734.50749999999,2.5,TP
SHORT,2025-04-08 17:35:00,2025-04-09 01:20:00,76990.7,75065.9325,2.5,TP
SHORT,2025-04-09 01:30:00,2025-04-09 04:40:00,75381.0,76511.715,-1.5,SL
SHORT,2025-04-09 05:00:00,2025-04-09 07:10:00,76378.0,77523.67,-1.5,SL
SHORT,2025-04-09 08:00:00,2025-04-09 17:15:00,77571.3,78734.8695,-1.5,SL
SHORT,2025-04-10 12:00:00,2025-04-10 15:35:00,81774.9,79730.5275,2.5,TP
LONG,2025-04-11 19:00:00,2025-04-13 01:25:00,83710.1,85802.8525,2.5,TP
LONG,2025-04-13 02:40:00,2025-04-13 13:50:00,84995.0,83720.075,-1.5,SL
LONG,2025-04-13 14:25:00,2025-04-15 09:55:00,83832.8,85928.62,2.5,TP
LONG,2025-04-19 12:00:00,2025-04-21 01:45:00,85199.9,87329.89749999999,2.5,TP
LONG,2025-04-21 09:35:00,2025-04-22 13:10:00,87375.5,89559.8875,2.5,TP
LONG,2025-04-22 13:15:00,2025-04-22 21:45:00,89506.2,91743.855,2.5,TP
LONG,2025-04-22 22:25:00,2025-04-25 14:10:00,92868.3,95190.00749999999,2.5,TP
LONG,2025-05-01 15:00:00,2025-05-04 10:00:00,96872.7,95419.60949999999,-1.5,SL
LONG,2025-05-07 12:00:00,2025-05-08 08:05:00,96986.7,99411.3675,2.5,TP
LONG,2025-05-08 11:35:00,2025-05-08 20:35:00,99517.2,102005.12999999999,2.5,TP
LONG,2025-05-08 21:40:00,2025-05-12 07:00:00,102979.2,105553.68,2.5,TP
LONG,2025-05-15 12:00:00,2025-05-18 14:20:00,102284.6,104841.715,2.5,TP
LONG,2025-05-18 15:00:00,2025-05-19 04:00:00,105044.7,103469.02949999999,-1.5,SL
LONG,2025-05-22 02:00:00,2025-05-23 12:10:00,109937.8,108288.73300000001,-1.5,SL
LONG,2025-05-25 20:00:00,2025-05-27 13:10:00,107622.4,110312.95999999998,2.5,TP
SHORT,2025-05-29 00:00:00,2025-05-30 07:45:00,107583.0,104893.425,2.5,TP
SHORT,2025-05-30 10:00:00,2025-06-05 18:10:00,105490.1,102852.8475,2.5,TP
SHORT,2025-06-05 21:00:00,2025-06-06 04:15:00,100960.0,102474.4,-1.5,SL
SHORT,2025-06-06 06:20:00,2025-06-06 14:25:00,102889.9,104433.24849999999,-1.5,SL
SHORT,2025-06-06 16:25:00,2025-06-09 09:45:00,105022.3,106597.63449999999,-1.5,SL
LONG,2025-06-09 00:00:00,2025-06-09 17:45:00,105677.1,108319.0275,2.5,TP
LONG,2025-06-09 21:35:00,2025-06-11 22:15:00,110043.5,108392.8475,-1.5,SL
SHORT,2025-06-12 08:00:00,2025-06-13 00:00:00,107455.2,104768.81999999999,2.5,TP
SHORT,2025-06-13 00:55:00,2025-06-13 08:10:00,103733.7,105289.70549999998,-1.5,SL
SHORT,2025-06-13 08:40:00,2025-06-16 05:15:00,104858.6,106431.47899999999,-1.5,SL
LONG,2025-06-16 16:00:00,2025-06-17 10:35:00,107368.3,105757.7755,-1.5,SL
SHORT,2025-06-17 08:00:00,2025-06-17 16:45:00,106660.0,103993.5,2.5,TP
SHORT,2025-06-17 19:55:00,2025-06-20 08:15:00,104630.6,106200.059,-1.5,SL
SHORT,2025-06-20 18:00:00,2025-06-22 13:40:00,103052.1,100475.7975,2.5,TP
SHORT,2025-06-22 14:00:00,2025-06-22 20:10:00,100943.1,98419.5225,2.5,TP
SHORT,2025-06-22 21:00:00,2025-06-22 22:55:00,99393.3,100884.19949999999,-1.5,SL
LONG,2025-06-24 03:00:00,2025-06-25 13:10:00,104706.8,107324.46999999999,2.5,TP
LONG,2025-06-25 15:35:00,2025-07-01 19:55:00,107000.5,105395.4925,-1.5,SL
LONG,2025-07-02 08:00:00,2025-07-03 09:40:00,107376.5,110060.91249999999,2.5,TP
LONG,2025-07-03 12:55:00,2025-07-04 16:05:00,109119.9,107483.10149999999,-1.5,SL
LONG,2025-07-06 22:00:00,2025-07-07 18:25:00,109293.1,107653.7035,-1.5,SL
LONG,2025-07-08 04:00:00,2025-07-09 19:35:00,107771.0,110465.275,2.5,TP
LONG,2025-07-09 21:00:00,2025-07-10 21:15:00,111036.6,113812.515,2.5,TP
LONG,2025-07-10 22:10:00,2025-07-13 14:15:00,116065.6,118967.23999999999,2.5,TP
LONG,2025-07-21 01:00:00,2025-07-22 23:10:00,117267.7,120199.39249999999,2.5,TP
LONG,2025-07-27 03:00:00,2025-07-30 18:55:00,118300.6,116526.091,-1.5,SL
SHORT,2025-08-01 01:00:00,2025-08-02 18:25:00,115229.0,112348.275,2.5,TP
SHORT,2025-08-02 21:05:00,2025-08-03 19:20:00,112675.9,114366.03849999998,-1.5,SL
SHORT,2025-08-05 16:00:00,2025-08-06 14:55:00,112984.7,114679.47049999998,-1.5,SL
LONG,2025-08-07 20:00:00,2025-08-11 02:00:00,117260.6,120192.11499999999,2.5,TP
LONG,2025-08-11 02:55:00,2025-08-11 12:35:00,121837.5,120009.9375,-1.5,SL
LONG,2025-08-11 13:35:00,2025-08-13 20:05:00,119804.3,122799.40749999999,2.5,TP
LONG,2025-08-14 04:15:00,2025-08-14 06:15:00,123383.9,121533.1415,-1.5,SL
LONG,2025-08-14 07:35:00,2025-08-14 12:30:00,122035.1,120204.5735,-1.5,SL
SHORT,2025-08-18 02:00:00,2025-08-19 18:25:00,116134.3,113230.9425,2.5,TP
SHORT,2025-08-19 21:00:00,2025-08-22 14:30:00,113499.4,115201.89099999999,-1.5,SL
LONG,2025-08-22 16:00:00,2025-08-23 13:30:00,116541.2,114793.082,-1.5,SL
SHORT,2025-08-24 22:00:00,2025-08-25 20:10:00,112826.1,110005.44750000001,2.5,TP
SHORT,2025-08-25 20:25:00,2025-08-26 23:05:00,110463.4,112120.35099999998,-1.5,SL
SHORT,2025-08-26 23:25:00,2025-08-29 13:55:00,111886.1,109088.94750000001,2.5,TP
SHORT,2025-08-29 14:20:00,2025-09-02 03:50:00,108750.0,110381.24999999999,-1.5,SL
SHORT,2025-09-05 12:05:00,2025-09-10 13:45:00,112368.4,114053.92599999998,-1.5,SL
LONG,2025-09-08 11:00:00,2025-09-11 22:20:00,111890.8,114688.06999999999,2.5,TP
LONG,2025-09-12 02:55:00,2025-09-22 06:00:00,115332.5,113602.5125,-1.5,SL
SHORT,2025-09-22 00:00:00,2025-09-22 09:10:00,115250.5,112369.2375,2.5,TP
SHORT,2025-09-22 10:55:00,2025-09-25 17:20:00,112732.6,109914.285,2.5,TP
LONG,2025-09-29 04:00:00,2025-09-30 00:50:00,111779.8,114574.295,2.5,TP
SHORT,2025-10-10 19:00:00,2025-10-10 20:55:00,117249.9,114318.6525,2.5,TP
SHORT,2025-10-10 21:45:00,2025-10-11 20:50:00,112971.4,110147.11499999999,2.5,TP
SHORT,2025-10-21 05:00:00,2025-10-21 12:20:00,107618.2,109232.47299999998,-1.5,SL
SHORT,2025-10-21 20:00:00,2025-10-21 22:35:00,111609.0,108818.775,2.5,TP
SHORT,2025-10-21 22:45:00,2025-10-23 17:35:00,109179.2,110816.88799999999,-1.5,SL
LONG,2025-10-26 09:00:00,2025-10-26 22:00:00,111686.7,114478.8675,2.5,TP
LONG,2025-10-26 22:10:00,2025-10-28 20:15:00,114576.3,112857.65550000001,-1.5,SL
SHORT,2025-10-29 00:00:00,2025-10-29 18:35:00,112819.7,109999.20749999999,2.5,TP
SHORT,2025-10-29 18:45:00,2025-10-30 13:40:00,110220.0,107464.5,2.5,TP
SHORT,2025-10-30 13:45:00,2025-10-31 01:00:00,107761.1,109377.5165,-1.5,SL
SHORT,2025-10-31 02:05:00,2025-10-31 15:05:00,109327.6,110967.514,-1.5,SL
SHORT,2025-11-03 06:00:00,2025-11-04 05:40:00,107580.0,104890.5,2.5,TP
SHORT,2025-11-04 06:10:00,2025-11-04 16:55:00,104850.0,102228.75,2.5,TP
SHORT,2025-11-04 17:30:00,2025-11-05 01:35:00,101550.0,99011.25,2.5,TP
SHORT,2025-11-11 18:00:00,2025-11-12 09:15:00,103340.2,104890.30299999999,-1.5,SL
SHORT,2025-11-12 12:00:00,2025-11-12 15:50:00,104880.4,102258.38999999998,2.5,TP
SHORT,2025-11-12 16:30:00,2025-11-13 07:00:00,102025.9,103556.28849999998,-1.5,SL
SHORT,2025-11-13 07:40:00,2025-11-13 16:15:00,103514.1,100926.2475,2.5,TP
SHORT,2025-11-13 16:20:00,2025-11-13 18:50:00,100825.7,98305.0575,2.5,TP
SHORT,2025-11-13 18:55:00,2025-11-13 23:10:00,98539.7,100017.7955,-1.5,SL
SHORT,2025-11-13 23:50:00,2025-11-14 04:35:00,99757.9,97263.95249999998,2.5,TP
SHORT,2025-11-14 04:55:00,2025-11-14 12:30:00,97789.7,95344.95749999999,2.5,TP
SHORT,2025-11-14 12:45:00,2025-11-14 15:45:00,95312.2,96741.88299999999,-1.5,SL
SHORT,2025-11-14 16:00:00,2025-11-16 17:40:00,96451.1,94039.82250000001,2.5,TP
SHORT,2025-11-16 18:20:00,2025-11-17 18:25:00,94925.8,92552.655,2.5,TP
SHORT,2025-11-17 21:00:00,2025-11-18 04:50:00,91959.7,89660.70749999999,2.5,TP
SHORT,2025-11-20 05:15:00,2025-11-20 15:10:00,92803.5,90483.41249999999,2.5,TP
SHORT,2025-11-20 19:00:00,2025-11-20 21:40:00,86096.3,87387.7445,-1.5,SL
SHORT,2025-11-20 21:55:00,2025-11-21 07:30:00,87235.0,85054.125,2.5,TP
SHORT,2025-11-30 06:00:00,2025-12-01 00:20:00,90794.9,88525.0275,2.5,TP
SHORT,2025-12-01 02:00:00,2025-12-01 12:45:00,87325.7,85142.5575,2.5,TP
SHORT,2025-12-01 12:50:00,2025-12-01 22:05:00,85371.5,86652.0725,-1.5,SL
SHORT,2025-12-01 22:30:00,2025-12-02 13:50:00,86254.2,87548.01299999999,-1.5,SL
LONG,2025-12-02 16:10:00,2025-12-03 04:55:00,90853.6,93124.94,2.5,TP
LONG,2025-12-03 07:20:00,2025-12-04 19:10:00,93090.0,91693.65,-1.5,SL
SHORT,2025-12-05 10:00:00,2025-12-05 16:30:00,91153.9,88875.05249999999,2.5,TP
SHORT,2025-12-05 17:00:00,2025-12-07 17:15:00,88836.7,90169.2505,-1.5,SL
LONG,2025-12-09 18:00:00,2025-12-09 21:50:00,93867.4,92459.389,-1.5,SL
LONG,2025-12-09 22:05:00,2025-12-11 00:40:00,92682.8,91292.558,-1.5,SL
SHORT,2025-12-12 18:00:00,2025-12-15 15:00:00,90090.3,87838.0425,2.5,TP
SHORT,2025-12-15 15:55:00,2025-12-17 14:50:00,86996.6,88301.549,-1.5,SL
SHORT,2025-12-17 15:40:00,2025-12-17 16:20:00,88679.0,86462.025,2.5,TP
SHORT,2025-12-17 16:55:00,2025-12-18 13:40:00,86946.6,88250.799,-1.5,SL
SHORT,2025-12-18 16:00:00,2025-12-18 17:15:00,88434.1,86223.2475,2.5,TP
SHORT,2025-12-18 17:50:00,2025-12-19 07:00:00,86299.7,87594.19549999999,-1.5,SL
SHORT,2025-12-22 16:00:00,2025-12-23 06:10:00,89816.3,87570.8925,2.5,TP
SHORT,2025-12-23 07:00:00,2025-12-26 02:20:00,87423.5,88734.8525,-1.5,SL
SHORT,2025-12-28 16:00:00,2025-12-29 02:10:00,87837.7,89155.2655,-1.5,SL
SHORT,2025-12-29 08:00:00,2025-12-29 12:05:00,89455.0,87218.625,2.5,TP
SHORT,2025-12-29 14:50:00,2025-12-30 15:50:00,87564.5,88877.96749999998,-1.5,SL
SHORT,2025-12-31 12:00:00,2026-01-02 16:30:00,88905.7,90239.28549999998,-1.5,SL
LONG,2026-01-02 00:00:00,2026-01-04 00:00:00,88667.3,90883.9825,2.5,TP
LONG,2026-01-04 00:00:00,2026-01-05 14:40:00,90898.5,93170.9625,2.5,TP
LONG,2026-01-12 05:00:00,2026-01-12 08:40:00,92110.0,90728.35,-1.5,SL
LONG,2026-01-12 14:00:00,2026-01-13 15:35:00,90569.3,92833.5325,2.5,TP
LONG,2026-01-13 22:15:00,2026-01-14 20:35:00,95285.6,97667.73999999999,2.5,TP
LONG,2026-01-14 22:45:00,2026-01-15 15:35:00,97205.2,95747.122,-1.5,SL
LONG,2026-01-15 15:55:00,2026-01-15 20:25:00,96717.3,95266.5405,-1.5,SL
LONG,2026-01-15 21:00:00,2026-01-18 23:45:00,95360.9,93930.4865,-1.5,SL
SHORT,2026-01-20 00:00:00,2026-01-20 14:45:00,92732.6,90414.285,2.5,TP
SHORT,2026-01-20 22:40:00,2026-01-21 05:40:00,88550.8,89879.06199999999,-1.5,SL
SHORT,2026-01-25 03:00:00,2026-01-25 19:20:00,89129.2,86900.97,2.5,TP
SHORT,2026-01-26 12:00:00,2026-01-27 20:45:00,87924.3,89243.1645,-1.5,SL
SHORT,2026-01-29 14:00:00,2026-01-29 15:10:00,87927.7,85729.50749999999,2.5,TP
SHORT,2026-01-29 16:25:00,2026-01-30 01:40:00,84473.9,82362.05249999999,2.5,TP
SHORT,2026-01-30 02:40:00,2026-01-30 05:25:00,81958.3,83187.6745,-1.5,SL
SHORT,2026-01-30 05:35:00,2026-01-30 19:20:00,83101.6,84348.124,-1.5,SL
SHORT,2026-01-30 19:55:00,2026-01-31 14:20:00,84200.0,82095.0,2.5,TP
SHORT,2026-02-09 08:00:00,2026-02-09 10:30:00,70443.2,68682.12,2.5,TP
SHORT,2026-02-10 12:00:00,2026-02-10 17:30:00,68669.2,69699.238,-1.5,SL
SHORT,2026-02-11 06:00:00,2026-02-12 16:50:00,67421.8,65736.255,2.5,TP
SHORT,2026-02-15 16:00:00,2026-02-17 14:40:00,68967.0,67242.825,2.5,TP
SHORT,2026-02-23 02:25:00,2026-02-23 06:50:00,64715.4,65686.131,-1.5,SL
SHORT,2026-02-23 08:00:00,2026-02-23 19:35:00,65775.1,64130.7225,2.5,TP
SHORT,2026-02-23 21:50:00,2026-02-24 04:15:00,64574.6,62960.235,2.5,TP
SHORT,2026-02-24 04:20:00,2026-02-24 16:00:00,63238.8,64187.382,-1.5,SL
SHORT,2026-02-24 16:25:00,2026-02-25 01:10:00,63918.7,64877.48049999999,-1.5,SL
SHORT,2026-02-25 02:55:00,2026-02-25 14:55:00,65852.0,66839.78,-1.5,SL
SHORT,2026-02-27 19:00:00,2026-02-28 06:50:00,65334.8,63701.43,2.5,TP
SHORT,2026-02-28 07:30:00,2026-02-28 13:50:00,63808.3,64765.424499999994,-1.5,SL
SHORT,2026-02-28 14:45:00,2026-02-28 18:50:00,64721.9,65692.7285,-1.5,SL
SHORT,2026-02-28 19:05:00,2026-02-28 20:20:00,65625.0,66609.375,-1.5,SL
LONG,2026-03-02 22:00:00,2026-03-03 04:35:00,69295.0,68255.575,-1.5,SL
LONG,2026-03-04 12:00:00,2026-03-04 15:25:00,70973.9,72748.24749999998,2.5,TP
LONG,2026-03-04 15:35:00,2026-03-05 15:20:00,72643.2,71553.552,-1.5,SL
LONG,2026-03-05 15:50:00,2026-03-06 01:25:00,71655.2,70580.372,-1.5,SL
SHORT,2026-03-07 00:00:00,2026-03-08 22:00:00,68098.7,66396.2325,2.5,TP
SHORT,2026-03-08 22:30:00,2026-03-09 03:05:00,66023.9,67014.25849999998,-1.5,SL
LONG,2026-03-09 12:00:00,2026-03-10 02:30:00,67840.0,69536.0,2.5,TP
LONG,2026-03-10 03:00:00,2026-03-13 00:30:00,70025.6,71776.24,2.5,TP
LONG,2026-03-13 11:00:00,2026-03-13 17:40:00,72365.8,71280.313,-1.5,SL
LONG,2026-03-13 18:25:00,2026-03-15 23:10:00,71163.1,72942.1775,2.5,TP
LONG,2026-03-16 03:55:00,2026-03-17 01:10:00,73539.5,75377.98749999999,2.5,TP
SHORT,2026-03-19 00:00:00,2026-03-19 12:50:00,71224.8,69444.18000000001,2.5,TP
SHORT,2026-03-19 13:55:00,2026-03-20 08:05:00,69866.3,70914.29449999999,-1.5,SL
SHORT,2026-03-22 06:00:00,2026-03-22 21:15:00,69113.7,67385.8575,2.5,TP
SHORT,2026-03-22 21:20:00,2026-03-23 05:00:00,67630.8,68645.262,-1.5,SL
LONG,2026-03-23 08:00:00,2026-03-23 11:05:00,68408.4,70118.60999999999,2.5,TP
LONG,2026-03-23 11:55:00,2026-03-24 17:40:00,70097.3,69045.8405,-1.5,SL
SHORT,2026-03-26 12:00:00,2026-03-27 10:35:00,69298.7,67566.2325,2.5,TP
SHORT,2026-03-27 11:15:00,2026-03-30 05:05:00,66646.1,67645.7915,-1.5,SL
SHORT,2026-04-02 11:00:00,2026-04-04 16:35:00,66416.1,67412.3415,-1.5,SL
LONG,2026-04-05 00:00:00,2026-04-05 23:30:00,67265.5,68947.1375,2.5,TP
LONG,2026-04-05 23:45:00,2026-04-07 14:05:00,68909.2,67875.56199999999,-1.5,SL
LONG,2026-04-07 23:50:00,2026-04-08 14:50:00,71951.0,70871.735,-1.5,SL
LONG,2026-04-08 15:10:00,2026-04-10 14:20:00,71077.2,72854.12999999999,2.5,TP
LONG,2026-04-13 16:00:00,2026-04-13 22:10:00,71756.1,73550.0025,2.5,TP
LONG,2026-04-13 22:35:00,2026-04-17 09:25:00,74077.4,75929.33499999999,2.5,TP
LONG,2026-04-17 14:05:00,2026-04-18 11:05:00,77119.1,75962.3135,-1.5,SL
LONG,2026-04-18 18:05:00,2026-04-19 18:20:00,75793.8,74656.893,-1.5,SL
LONG,2026-04-20 18:00:00,2026-04-21 19:40:00,76039.4,74898.809,-1.5,SL
LONG,2026-04-22 07:00:00,2026-04-27 15:20:00,77960.2,76790.79699999999,-1.5,SL
LONG,2026-04-29 10:00:00,2026-04-29 15:00:00,77667.2,76502.192,-1.5,SL
LONG,2026-05-01 09:00:00,2026-05-03 22:10:00,77286.3,79218.45749999999,2.5,TP
LONG,2026-05-04 00:45:00,2026-05-04 04:00:00,78427.2,80387.87999999999,2.5,TP
LONG,2026-05-04 06:45:00,2026-05-04 10:15:00,79807.6,78610.486,-1.5,SL
LONG,2026-05-04 10:30:00,2026-05-05 05:20:00,78915.7,80888.59249999998,2.5,TP
LONG,2026-05-05 08:45:00,2026-05-08 02:05:00,80773.1,79561.5035,-1.5,SL
LONG,2026-05-10 08:00:00,2026-05-13 15:10:00,80671.0,79460.935,-1.5,SL
LONG,2026-05-14 12:00:00,2026-05-14 16:05:00,79338.1,81321.5525,2.5,TP
LONG,2026-05-14 20:40:00,2026-05-15 13:25:00,81203.8,79985.743,-1.5,SL
SHORT,2026-05-15 16:00:00,2026-05-18 00:05:00,79173.3,77193.9675,2.5,TP
SHORT,2026-05-18 08:05:00,2026-05-19 22:50:00,77077.9,76716.9,0.4683573371874429,FORCE
